日付,エリア,店番,店名,管理番号,部門,代表商品,代表商品名,振出店名,不足フラグ
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0030,24,241-334382(13-01),Wｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0040,24,241-334384(13-01),WｵｰﾊﾞｰｻｲｽﾞｽｳｪｯﾄﾌﾟﾙPK(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0050,34,341-336950(14-01),ﾆｯﾄｺｰﾃﾞｭﾛｲｶｰﾃﾞｨｶﾞﾝSW+,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0060,21,211-336449(14-01),W3WAYﾓｯｽﾞｺｰﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0070,31,312-338194(14-01),4WAYﾓｯｽﾞｺｰﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0080,26,261-335298(14-05),Wｳﾙﾄﾗｽﾄﾚｯﾁﾋｰﾙﾌﾞｰﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0090,26,261-335298(14-05),Wｳﾙﾄﾗｽﾄﾚｯﾁﾋｰﾙﾌﾞｰﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-0100,26,261-335301(14-08),WｳﾙﾄﾗｽﾄﾚｯﾁVSｼｮｰﾄﾌﾞｰﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-6930,36,361-333806(11-01),VTﾚｻﾞｰﾊﾝﾄﾞｽﾃｯﾁﾍﾞﾙﾄ(ADJ),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-7240,26,261-335580(13-01),Wﾅﾛｰﾒﾀﾙｲﾔｰｶﾌｾｯﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-7400,26,261-335556(13-01),Wﾘﾊﾞｰｼﾌﾞﾙﾍﾞﾙﾄ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-7570,34,341-336140(13-01),ｽｳｪｯﾄﾌﾟﾙﾊﾟｰｶ(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-7630,34,341-336139(13-01),ｽｳｪｯﾄｼｬﾂ(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-8030,12,121-337124(14-01),Bｳﾗﾌﾘｰｽｲｰｼﾞｰﾊﾟﾝﾂ,HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-8370,24,241-334465(13-01),WﾀﾞﾌﾞﾙﾌｪｲｽｽﾘｯﾄPK(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-8820,24,241-335895(13-01),Wﾘﾌﾞﾒﾛｰｶｰﾃﾞｨｶﾞﾝ(L),HMK北関東(GU),0
2021/11/19,64.GU埼玉TC,GU_121,モラージュ菖蒲店,6401-6849-8970,18,182-336178(13-02),BTﾚｷﾞﾝｽﾊﾟﾝﾂ+E,HMK北関東(GU),0
